id,numero,status,descricao,rotulos,id_responsavel,valor_aquisicao,valor_depreciado,numero_nota_fiscal,numero_serie,data_entrada,data_carga,fornecedor,id_sala,estado_conservacao,marca,modelo,categoria,descricao_resumida,observacoes,situacao,ed
3586,370369,Ativo,"ALGORITMOS - LOGICA PARA DESENVOLVIMENTO DE PROGRAMAÇAO DE COMPUTADORES, EDITORA ERICA - LIVRO",PDL - Biblioteca,6,86.25,86.25,5587,,2014-07-22,2025-07-12 22:38:15.982519,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,INFORMATICA,,,,12311.0402
3594,370377,Ativo,"ALGORITMOS - LOGICA PARA DESENVOLVIMENTO DE PROGRAMAÇAO DE COMPUTADORES, EDITORA ERICA - LIVRO",PDL - Biblioteca,6,86.25,86.25,5587,,2014-07-22,2025-07-12 22:38:17.367433,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,INFORMATICA,,,,12311.0402
5255,382658,Ativo,"LUMINÁRIA LED INTEGRADA COM PAINEL SOLAR, BATERIA DE LÍTIO E SENSORES; FUNCIONAMENTO INTELIGENTE ACIONANDO A LUMINÁRIA AUTOMATICAMENTE AO ESCURECER COM 50% DA SUA LUMINOSIDADE NAS PRIMEIRAS 5 HORAS, 25% PELAS PRÓXIMAS 3 HORAS E ATIVAÇÃO DE 100% DA LUMINOSIDADE PELO SENSOR DE PRESENÇA A QUALQUER MOMENTO; AUTONOMIA DE ATÉ 3 NOITES DE ILUMINAÇÃO APÓS CARGA COMPLETA; ILUMINAÇÃO EQUIVALE A APROXIMADAMENTE UMA LÂMPADA INCANDESCENTE DE 150W; EQUIPAMENTO À PROVA D'ÁGUA COM GRAU DE PROTEÇÃO IP65; ALTURA DE INSTALAÇÃO RECOMENDADA DE 3 A 4 METROS; SENSOR DE PRESENÇA COM ÂNGULO DE 120 GRAUS, DETECTANDO MOVIMENTOS DE 0 A 4 METROS. MARCA ECOOFORCE.",-,14,2092.45,2092.45,146,,2016-07-13,2025-07-12 22:42:57.976472,GR COMERCIO EIRELI - ME,54,,,,OUTROS,,,,12311.0107
6489,418162,Ativo,"Tenda Piramidal 6x6, feita em tubos de aço galvanizados e soldados eletronicamente com solda . Cobertas com lona em PVC tipo TD 1000,Altura final: 5,30 metros . Peso médio: 281 kg Cor: Branca Acessórios: -Possui lona para cobertura e laterais -Possui estacas e cordas para amarração e fixação e lona",-,14,3505.00,3505.00,0595,,2018-03-20,2025-07-12 22:46:24.478596,AM MOREIRA GONÇALVES EIRELI,32,,,,OUTROS,,,,12311.0105
11156,475997,Baixado,MONITOR DE VIDEO PARA TERMINAL DE IMAGEM THINK VISION - PATRIMÔNIO ANAC 4912024,-,,102.06,102.06,-,,,2025-11-03 23:24:15.162636,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,30,,,,INFORMATICA,,,,12311.0201
8710,476304,Ativo,MONITOR DE VIDEO PARA TERMINAL DE IMAGEM THINK VISION - PATRIMÔNIO ANAC 4881095,-,18,62.15,62.15,-,,2021-04-05,2025-07-12 22:52:45.544754,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,14,IRRECUPERAVEL,,,INFORMATICA,,Para desfazimento - Leilao SV,,12311.0201
2808,367375,Ativo,"MEDIDOR DE PRESSAO DIGITAL PARA SISTEMA DE TREINAMENTO DE BOMBAS, DIMENSOES 190 X 450 X 130 MM (AXLXP), MEDIDOR TAXAS DE ENTRADA 2-6 BAR, RESOLUÇAO 0,01 BAR, MEDIDAS DAS CONEXOES 6 MM, CONECTORES RAPIDOS, TENSAO 100/240 V, MARCA TECQUIPMENT, MODELO DP1",-,15,16300.00,16300.00,34,,2014-05-30,2025-07-12 22:36:06.053966,VAS TECNOLOGIA INDUSTRIAL LTDA - EPP,56,,,,OUTROS,,,,12311.0101
2810,367377,Ativo,"MEDIDOR DE PRESSAO DIGITAL PARA SISTEMA DE TREINAMENTO DE BOMBAS, DIMENSOES 190 X 450 X 130 MM (AXLXP), MEDIDOR TAXAS DE ENTRADA 2-6 BAR, RESOLUÇAO 0,01 BAR, MEDIDAS DAS CONEXOES 6 MM, CONECTORES RAPIDOS, TENSAO 100/240 V, MARCA TECQUIPMENT, MODELO DP1",-,15,16500.00,16500.00,34,,2014-05-30,2025-07-12 22:36:06.484435,VAS TECNOLOGIA INDUSTRIAL LTDA - EPP,56,,,,OUTROS,,,,12311.0101
2816,367385,Ativo,"SISTEMA DIDATICO DE ELETROTECNICA INDUSTRIAL, FORMADO POR BASTIDOR DUPLO, MODULOS PARA EXPERIENCIAS E BANCADA DE TRABALHO, DIMENSOES 1500 X 1300 X 700 MM (A,L,P), CHAPAS E TUBOS METALICOS, PINTURA EPOXI,  CAPACIDADE 4 ALUNOS, CONTENDO OS SEGUINTES MODULOS: 2 DISJUNTORES DIFERENCIAIS 4 POLOS, 8 CONTATORES TRIPOLARES, 2 CONTATORES AUXILIARES, RELES DE SOBRECARGA, FOTOELETRICO, TEMPO RETARDADO, TEMPO CICLICO, TEMPO ESTRELA-TRIANGULO, FALTA DE FASE E DE SEQUENCIA DE FASE, 3 SINALEIROS DIFUSO, 6 FUSIVEIS TIPO D, BOTOEIRAS NA E NF, AMPERIMETROS, VOLTIMETRO, FREQUENCIMETRO,   CHAVES DE FIM DE CURSO, DISJUNTORES, CHAVES ROTATIVA E REVERSORA, PONTE RETIFICADORA MONOFASICA, DIODO RETIFICADOR, TERMOSTATO, CAPACITOR ELETROFASICO, LAMPADAS INCANDESCENTES E FLUORESCENTES, INTERRUPTOR SIMPLES, PARALELO E INTERMEDIARIO, CHAVE ESTRELA-TRIANGULO MANUAL, MOTOR DE INDUÇAO MONOFASICO E TRIFASICO, AUTOTRANSFORMADOR DE PARTIDA, RESISTORES E INDUTORES, INVERSOR DE FREQUENCIA, MICRO CLP, 6 ENTRADAS DIGITAIS, 4 SAIDAS A RELE, ALIMENTAÇAO 4 CC OU 220 VCA, DISPLAY LCD, RELOGIO DE TEMPO REAL, 2 ENTRADAS DE 1 KHZ, PROGRAMAÇAO EM LADDER OU BLOCOS LOGICOS, MEMORIA FLASH EPROM, TRANSFORMADOR TOROIDAL, PONTE RETIFICADORA, SISTEMA DE AQUISIÇAO DE DADOS 8 CANAIS, SOFTWARE PARA AQUISIÇAO DE DADOS PC/WINDOWS, CONDICIONADOR PARA MEDIDA DE TENSAO, CORRENTE, VELOCIDADE, TORQUE E TEMPERATURA, MARCA ARMS FIND",-,9,20300.00,20300.00,174,,2013-11-24,2025-07-12 22:36:07.463317,ARMS FIND COMERCIAL DE EQUIPAMENTOS DIDATICOS LTDA - EPP,26,,,,VEICULO,,,,12311.0125
2830,367399,Ativo,"BIOFÍSICA 1A ED.1998, EDITORA SARVIE - LIVRO",PDL - Biblioteca,6,88.32,88.32,5582,,2014-07-22,2025-07-12 22:36:09.878950,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
2835,367404,Ativo,"BIOFÍSICA CONCEITOS E APLICAÇÃO 2A ED. 2011, EDITORA PEAR-U, LIVRO",PDL - Biblioteca,6,87.68,87.68,5582,,2014-07-22,2025-07-12 22:36:10.660164,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
2836,367405,Ativo,"BIOFÍSICA CONCEITOS E APLICAÇÃO 2A ED. 2011, EDITORA PEAR-U, LIVRO",PDL - Biblioteca,6,87.68,87.68,5582,,2014-07-22,2025-07-12 22:36:10.805471,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
10940,370386,Baixado,"AUTOCAD 2012 3D AVANÇADO - MODELAGEM E RENDERIZAÇAO COM MENTALRAY, 1A EDIÇAO, 2011, EDITORA ERICA - LIVRO",-,,94.01,94.01,5587,,,2025-11-03 23:17:59.713508,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,30,,,,OUTROS,,,,12311.0402
3615,370399,Ativo,"CRIPTOGRAFIA E SEGURANÇA DE REDES - PRINCIPIOS E PRATICAS, 4A EDIÇAO, 2007, EDITORA PEAR-U - LIVRO",PDL - Biblioteca,6,96.80,96.80,5587,,2014-07-22,2025-07-12 22:38:20.955516,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
3632,370416,Ativo,"FISICA III - ELETROMAGNETISMO, 12A EDIÇAO, 2008, EDITORA PEAR-U - LIVRO",PDL - Biblioteca,6,89.97,89.97,5587,,2014-07-22,2025-07-12 22:38:23.757001,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
3653,370437,Ativo,"INFORMATICA - NOVAS APLICAÇOES, 2A EDIÇAO ATUALIZADA, 2A EDIÇAO, 1996, EDITORA PEAR-U - LIVRO",PDL - Biblioteca,6,138.37,138.37,5587,,2014-07-22,2025-07-12 22:38:27.449549,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
3660,370444,Ativo,"INSTALAÇOES ELETRICAS PREDIAIS, 13A EDIÇAO, 2005, EDITORA ERICA - LIVRO",PDL - Biblioteca,6,92.76,92.76,5587,,2014-07-22,2025-07-12 22:38:28.550583,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
3667,370451,Ativo,"INSTRUMENTAÇAO INDUSTRIAL - CONCEITOS, APLICAÇOES E ANALISES, 4A EDIÇAO, 2005, EDITORA ERICA - LIVRO",PDL - Biblioteca,6,75.39,75.39,5587,,2014-07-22,2025-07-12 22:38:29.742331,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
3674,370458,Ativo,"INTRODUÇAO A INFORMATICA, 8A EDIÇAO, 2004, EDITORA PEAR-U - LIVRO",PDL - Biblioteca,6,86.81,86.81,5587,,2014-07-22,2025-07-12 22:38:31.170246,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
3680,370464,Ativo,"INTRODUÇAO A QUIMICA ORGANICA, 2A EDIÇAO, 2010, EDITORA PEAR-U - LIVRO",PDL - Biblioteca,6,69.50,69.50,5587,,2014-07-22,2025-07-12 22:38:32.437100,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
3686,370470,Ativo,"LOGICA PARA CIENCIA DA COMPUTAÇAO, 10A EDIÇAO, 2008, EDITORA CAMPUS - LIVRO",PDL - Biblioteca,6,55.16,55.16,5587,,2014-07-22,2025-07-12 22:38:33.444995,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
3692,370476,Ativo,"MOTOR DE INDUÇAO, 2A EDIÇAO, 2013, EDITORA ERICA - LIVRO",PDL - Biblioteca,6,71.05,71.05,5587,,2014-07-22,2025-07-12 22:38:34.463849,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,VEICULO,,,,12311.0402
3953,371516,Ativo,"MICROCOMPUTADORES DESKTOP COM SISTEMA OPERACIONAL WINDOWS 8 PROFESSIONAL 64 BITS, PROCESSADOR AMD SERIE A 10, MEMÓRIA RAM DDR3 8 GB, DISCO RÍGIDO DE 1 TERABYTE, BIVOLTS. ACOMPANHA MONITOR HP V223HZ DE LED 21,5”, MAUSE E TECLADO. MARCA MODELO HP ELITEDESK 705 G1 SFF.",-,48,3999.90,3999.90,2653,,2016-02-12,2025-07-12 22:39:19.198146,HP BRASIL INDUSTRIA E COMERCIO DE EQUIPAMENTO,57,,,,INFORMATICA,,,,12311.0201
6513,419061,Ativo,Engenharia de Software. Editora :Pearson . Ed. 2011- São Paulo.  ISBN: 9788579361081- Livro,-,6,144.88,144.88,14382,,2018-03-28,2025-07-12 22:46:28.798390,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
8606,476159,Ativo,MONITOR DE VIDEO PARA TERMINAL DE IMAGEM THINK VISION - PATRIMÔNIO ANAC 4880925,-,18,62.15,62.15,-,,2021-04-05,2025-07-12 22:52:32.178999,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,14,IRRECUPERAVEL,,,INFORMATICA,,Para desfazimento - Leilao SV,,12311.0201
2555,365314,Ativo,"PROJETOR MULTIMIDIA LUMINOSIDADE: BRILHO NORMAL: 3000 LUMENS, BRILHO ECONÔMICO: 2400 LUMENS.HDMI INCORPORADO. LENTE: ZOOM MANUAL E ENFOQUE MANUAL. VISOR: LCD 0,55 POLEGADAS SEM MLA (D8). CONTROLE REMOTO. BARRA DE SEGURANÇA. AJUSTES DE IMAGEM: VERTICAL, HORIZONTAL. ALTO FALANTE INTEGRADO. ZOOM MANUAL E ENFOQUE MANUAL: NÚMERO F/LONGITUDE FOCAL: 1,58-1,72/16,9MM 20,28MM, RELAÇÃO DE ZOOM: 1.0 1,2. CORREÇÃO TRAPÉZIO: VERTICAL: -30 A +30 (AUTOMÁTICA), HORIZONTAL: -30 A +30 . TIPO DE LÂMPADA: 200W UHE (E-TORL). MARCA: EPSON",-,9,2199.83,2199.83,170,,2015-12-18,2025-07-12 22:35:21.323768,VIXBOT SOLUÇÕES EM INFORMÁTICA LTDA EPP,85,,,,VEICULO,,,,12311.0405
2950,367524,Ativo,"AUTOMAÇAO INDUSTRIAL - CONTROLE DO MOVIMENTO E PROCESSOS CONTINUOS, 3A ED. 2013, EDITORA ERICA - LIVRO",PDL - Biblioteca,6,65.84,65.84,5583,,2014-07-22,2025-07-12 22:36:29.550281,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
2951,367525,Ativo,"AUTOMAÇAO INDUSTRIAL - CONTROLE DO MOVIMENTO E PROCESSOS CONTINUOS, 3A ED. 2013, EDITORA ERICA - LIVRO",PDL - Biblioteca,6,65.84,65.84,5583,,2014-07-22,2025-07-12 22:36:29.667180,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
2952,367526,Ativo,"AUTOMAÇAO INDUSTRIAL - CONTROLE DO MOVIMENTO E PROCESSOS CONTINUOS, 3A ED. 2013, EDITORA ERICA - LIVRO",PDL - Biblioteca,6,65.84,65.84,5583,,2014-07-22,2025-07-12 22:36:29.776289,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
8676,476242,Ativo,MONITOR DE VIDEO PARA TERMINAL DE IMAGEM THINK VISION - PATRIMÔNIO ANAC 4881034,-,32,62.15,62.15,-,,2021-04-05,2025-07-12 22:52:42.023130,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,90,,,,INFORMATICA,,,,12311.0201
11157,476355,Baixado,"UNIDADE CENTRAL DE PROCESSAMENTO, CPU MARCA LENOVO - PATRIMÔNIO ANAC 4881185",-,,89.31,89.31,-,,,2025-11-03 23:24:31.596642,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,30,,,,OUTROS,,,,12311.0201
2953,367527,Ativo,"AUTOMAÇÃO INDUSTRIAL 7 ED. 2006, EDITORA ERICA - LIVRO",PDL - Biblioteca,6,68.99,68.99,5583,,2014-07-22,2025-07-12 22:36:29.946925,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
10717,334350,Baixado,"PERSIANA VERTICAL, MATERIAL TECIDO POLIESTER, LAMINAS 9 CM, ESPESSURA 0,6 MM, TRILHO EM ALUMINIO ANODIZADO, MOVIMENTO GIRATORIO 180 GRAUS, SUPORTE FERRO GALVANIZADO, CONTROLE GIRATORIO COM CORRENTE EM FIO DE POLIPROPILENO, BANDO EM ALUMINIO 10 CM, MEDIDAS: LARGURA: 3,50 M X ALTURA: 3,00 M",-,,473.60,473.60,415,,,2025-11-03 23:14:40.446535,JULEAN DECORACOES LTDA - ME,30,,,,OUTROS,,,,12311.9909
10718,334351,Baixado,"PERSIANA VERTICAL, MATERIAL TECIDO POLIESTER, LAMINAS 9 CM, ESPESSURA 0,6 MM, TRILHO EM ALUMINIO ANODIZADO, MOVIMENTO GIRATORIO 180 GRAUS, SUPORTE FERRO GALVANIZADO, CONTROLE GIRATORIO COM CORRENTE EM FIO DE POLIPROPILENO, BANDO EM ALUMINIO 10 CM, MEDIDAS: LARGURA: 3,50 M X ALTURA: 3,00 M",-,,473.60,473.60,415,,,2025-11-03 23:14:40.515555,JULEAN DECORACOES LTDA - ME,30,,,,OUTROS,,,,12311.9909
10720,334353,Baixado,"PERSIANA VERTICAL, MATERIAL TECIDO POLIESTER, LAMINAS 9 CM, ESPESSURA 0,6 MM, TRILHO EM ALUMINIO ANODIZADO, MOVIMENTO GIRATORIO 180 GRAUS, SUPORTE FERRO GALVANIZADO, CONTROLE GIRATORIO COM CORRENTE EM FIO DE POLIPROPILENO, BANDO EM ALUMINIO 10 CM, MEDIDAS: LARGURA: 3,50 M X ALTURA: 3,00 M",-,,473.60,473.60,415,,,2025-11-03 23:14:40.650990,JULEAN DECORACOES LTDA - ME,30,,,,OUTROS,,,,12311.9909
2954,367528,Ativo,"AUTOMAÇÃO INDUSTRIAL 7 ED. 2006, EDITORA ERICA - LIVRO",PDL - Biblioteca,6,68.99,68.99,5583,,2014-07-22,2025-07-12 22:36:30.131343,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
2955,367529,Ativo,"AUTOMAÇÃO INDUSTRIAL 7 ED. 2006, EDITORA ERICA - LIVRO",PDL - Biblioteca,6,68.99,68.99,5583,,2014-07-22,2025-07-12 22:36:30.248205,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
2957,367531,Ativo,"CABINE PRIMARIA, EDITORA ERICA - LIVRO",PDL - Biblioteca,6,49.77,49.77,5583,,2014-07-22,2025-07-12 22:36:30.556849,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
2958,367532,Ativo,"CABINE PRIMARIA, EDITORA ERICA - LIVRO",PDL - Biblioteca,6,49.77,49.77,5583,,2014-07-22,2025-07-12 22:36:30.684961,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
3633,370417,Ativo,"FISICA III - ELETROMAGNETISMO, 12A EDIÇAO, 2008, EDITORA PEAR-U - LIVRO",PDL - Biblioteca,6,89.97,89.97,5587,,2014-07-22,2025-07-12 22:38:23.927852,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
3693,370477,Ativo,"MOTOR DE INDUÇAO, 2A EDIÇAO, 2013, EDITORA ERICA - LIVRO",PDL - Biblioteca,6,71.05,71.05,5587,,2014-07-22,2025-07-12 22:38:34.601448,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,VEICULO,,,,12311.0402
3697,370481,Ativo,"NORMA BRASILEIRA ABNT NBR 14037, 2AEDIÇAO, 2011, ABNT - LIVRO",PDL - Biblioteca,6,62.67,62.67,5587,,2014-07-22,2025-07-12 22:38:35.479490,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
10941,370510,Baixado,"PROJETO DE BANCO DE DADOS - UMA VISAO PRATICA - EDIÇAO REVISADA E ATUALIZADA, EDITORA ERICA - LIVRO",-,,82.53,82.53,5587,,,2025-11-03 23:18:08.325423,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,30,,,,OUTROS,,,,12311.0402
3755,370540,Ativo,"A TECNICA DE EDIFICAR, 13A EDIÇAO, 2013, EDITORA PINI - LIVRO",PDL - Biblioteca,6,209.73,209.73,5587,,2014-07-22,2025-07-12 22:38:45.327246,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
3759,370544,Ativo,"A TECNICA DE EDIFICAR, 13A EDIÇAO, 2013, EDITORA PINI - LIVRO",PDL - Biblioteca,6,209.73,209.73,5587,,2014-07-22,2025-07-12 22:38:45.925490,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
3763,370589,Ativo,"SEGURANÇA E MEDICINA DO TRABALHO, 73A EDIÇAO, 2014, EDITORA ATLAS - LIVRO",PDL - Biblioteca,6,45.36,45.36,5588,,2014-07-22,2025-07-12 22:38:46.586642,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
3789,370615,Ativo,"CURSO DE CIRCUITOS ELETRICOS, VOLUME 1, 2A EDIÇAO, 2002, EDITORA EDBL - LIVRO",PDL - Biblioteca,6,53.55,53.55,5588,,2014-07-22,2025-07-12 22:38:50.862520,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
2559,365318,Ativo,"PROJETOR MULTIMIDIA LUMINOSIDADE: BRILHO NORMAL: 3000 LUMENS, BRILHO ECONÔMICO: 2400 LUMENS.HDMI INCORPORADO. LENTE: ZOOM MANUAL E ENFOQUE MANUAL. VISOR: LCD 0,55 POLEGADAS SEM MLA (D8). CONTROLE REMOTO. BARRA DE SEGURANÇA. AJUSTES DE IMAGEM: VERTICAL, HORIZONTAL. ALTO FALANTE INTEGRADO. ZOOM MANUAL E ENFOQUE MANUAL: NÚMERO F/LONGITUDE FOCAL: 1,58-1,72/16,9MM 20,28MM, RELAÇÃO DE ZOOM: 1.0 1,2. CORREÇÃO TRAPÉZIO: VERTICAL: -30 A +30 (AUTOMÁTICA), HORIZONTAL: -30 A +30 . TIPO DE LÂMPADA: 200W UHE (E-TORL). MARCA: EPSON",-,6,2199.83,2199.83,171,,2015-12-18,2025-07-12 22:35:22.119968,VIXBOT SOLUÇÕES EM INFORMÁTICA LTDA EPP,30,,,,VEICULO,,,,12311.0405
6522,419070,Ativo,"Requisitos em Projetos de Software e de Sistemas de infirmação 	editora: Novatec,	 Ed. 2017. ISBN: 9788575225660- Livro",-,6,40.75,40.75,14382,,2018-03-28,2025-07-12 22:46:30.252287,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
8751,476366,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO , CPU POSITIVO MASTER, MODELO D570 - PATRIMÔNIO ANAC 4881208",-,54,100.94,100.94,-,,2021-04-05,2025-07-12 22:52:49.051550,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,119,,,,OUTROS,,,,12311.0201
11160,476367,Baixado,"UNIDADE CENTRAL DE PROCESSAMENTO, CPU MARCA LENOVO - PATRIMÔNIO ANAC 4881214",-,,166.39,166.39,-,,,2025-11-03 23:24:32.296503,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,30,,,,OUTROS,,,,12311.0201
2992,367570,Ativo,"ELETRICIDADE GERAL - ELETROTECNICA, EDITORA HEMUS - LIVRO",PDL - Biblioteca,6,56.07,56.07,5583,,2014-07-22,2025-07-12 22:36:35.562600,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
11161,476370,Baixado,"UNIDADE CENTRAL DE PROCESSAMENTO, CPU MARCA LENOVO - PATRIMÔNIO ANAC 4881244",-,,10.64,10.64,-,,,2025-11-03 23:24:32.433766,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,30,,,,OUTROS,,,,12311.0201
2993,367571,Ativo,"ELETRICIDADE GERAL - ELETROTECNICA, EDITORA HEMUS - LIVRO",PDL - Biblioteca,6,56.07,56.07,5583,,2014-07-22,2025-07-12 22:36:35.669385,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
11162,476371,Baixado,"UNIDADE CENTRAL DE PROCESSAMENTO, CPU MARCA LENOVO - PATRIMÔNIO ANAC 4881247",-,,10.64,10.64,-,,,2025-11-03 23:24:32.504447,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,30,,,,OUTROS,,,,12311.0201
11163,476372,Baixado,"UNIDADE CENTRAL DE PROCESSAMENTO, CPU MARCA LENOVO - PATRIMÔNIO ANAC 4881249",-,,10.64,10.64,-,,,2025-11-03 23:24:32.575423,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,30,,,,OUTROS,,,,12311.0201
3061,367640,Ativo,"MANUAL DO MONTADOR QUADROS ELETRICOS, EDITORA HEMUS - LIVRO",PDL - Biblioteca,6,30.87,30.87,5583,,2014-07-22,2025-07-12 22:36:46.183184,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
3802,370628,Ativo,"ENCICLOPEDIA DE AUTOMATICA - CONTROLE E AUTOMAÇAO, VOLUME 1, 1A EDIÇAO, 2007, EDITORA EDBL - LIVRO",PDL - Biblioteca,6,69.30,69.30,5588,,2014-07-22,2025-07-12 22:38:52.817774,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
3821,370647,Ativo,"FUNDAMENTOS DE MICROELETRONICA, 1A EDIÇAO, 2010, EDITORA LTC - LIVRO",PDL - Biblioteca,6,125.37,125.37,5588,,2014-07-22,2025-07-12 22:38:56.262753,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
3847,370673,Ativo,"A ORGANIZAÇAO, O PLANEJAMENTO E O CONTROLE DA MANUTENÇAO, 1A EDIÇAO, 2008, EDITORA CMOD - LIVRO",PDL - Biblioteca,6,33.39,33.39,5588,,2014-07-22,2025-07-12 22:39:00.690324,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
3852,370678,Ativo,"SEGURANÇA DO TRABALHO E GESTAO AMBIENTAL, 4A EDIÇAO, 2011, EDITORA ATLAS - LIVRO",PDL - Biblioteca,6,55.44,55.44,5588,,2014-07-22,2025-07-12 22:39:01.545174,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
10722,334355,Baixado,"PERSIANA VERTICAL, MATERIAL TECIDO POLIESTER, LAMINAS 9 CM, ESPESSURA 0,6 MM, TRILHO EM ALUMINIO ANODIZADO, MOVIMENTO GIRATORIO 180 GRAUS, SUPORTE FERRO GALVANIZADO, CONTROLE GIRATORIO COM CORRENTE EM FIO DE POLIPROPILENO, BANDO EM ALUMINIO 10 CM, MEDIDAS: LARGURA: 3,50 M X ALTURA: 3,00 M",-,,473.60,473.60,415,,,2025-11-03 23:14:40.783420,JULEAN DECORACOES LTDA - ME,30,,,,OUTROS,,,,12311.9909
10724,334357,Baixado,"PERSIANA VERTICAL, MATERIAL TECIDO POLIESTER, LAMINAS 9 CM, ESPESSURA 0,6 MM, TRILHO EM ALUMINIO ANODIZADO, MOVIMENTO GIRATORIO 180 GRAUS, SUPORTE FERRO GALVANIZADO, CONTROLE GIRATORIO COM CORRENTE EM FIO DE POLIPROPILENO, BANDO EM ALUMINIO 10 CM, MEDIDAS: LARGURA: 1,75 M X ALTURA: 2,00 M",-,,172.61,172.61,415,,,2025-11-03 23:14:40.912642,JULEAN DECORACOES LTDA - ME,30,,,,OUTROS,,,,12311.9909
