id,id_inventario,id_patrimonio,id_coletor,data_coleta,status_coleta,observacao_coleta,localizacao_atual,localizacao_encontrada,estado_encontrado,divergencia,motivo_divergencia,latitude,longitude,foto_patrimonio,sem_etiqueta,descricao_item_sem_etiqueta,categoria_item_sem_etiqueta,id_participante_inventario,observacao,tempo_coleta_segundos,tempo_scan_segundos,tempo_preenchimento_segundos,metodo_coleta,hora_coleta,dia_semana,periodo_coleta,tipo_scan,tentativas_scan,erros_scan,qualidade_etiqueta
5511,2,8883,31,2025-12-02 09:38:50.748000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5515,2,211,31,2025-12-02 09:39:42.154000,COLETADO,,Sala de Apoio(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5517,2,1666,16,2025-12-02 09:39:55.827000,COLETADO,,GABINETE (IFMT - PDL),GABINETE,BOM,False,,,,,False,,,19,,,,,,,,,,1,0,
5524,2,404,16,2025-12-02 09:40:45.302000,COLETADO,,GABINETE (IFMT - PDL),GABINETE,BOM,False,,,,,False,,,19,,,,,,,,,,1,0,
5537,2,218,31,2025-12-02 09:42:00.875000,COLETADO,,SALA DOS PROFESSORES PREDIO SEDE(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5513,2,2354,31,2025-12-02 09:39:01.464000,COLETADO,,Sala de Apoio(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5518,2,7085,31,2025-12-02 09:40:09.416000,COLETADO,,SALA DE AULA B8(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5519,2,2131,12,2025-12-02 09:40:07.036000,COLETADO,,GABINETE (IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5520,2,2144,12,2025-12-02 09:40:14.801000,COLETADO,,GABINETE (IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5521,2,1999,12,2025-12-02 09:40:21.607000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5522,2,2666,31,2025-12-02 09:40:31.665000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5523,2,2171,12,2025-12-02 09:40:30.470000,COLETADO,,GABINETE (IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5525,2,1931,12,2025-12-02 09:40:53.460000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5526,2,1960,12,2025-12-02 09:40:57.834000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5527,2,2654,31,2025-12-02 09:41:03.960000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5528,2,1889,12,2025-12-02 09:41:08.921000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5529,2,2077,12,2025-12-02 09:41:14.909000,COLETADO,,GABINETE (IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5530,2,7332,16,2025-12-02 09:41:21.595000,COLETADO,,GABINETE (IFMT - PDL),GABINETE,BOM,False,,,,,False,,,19,,,,,,,,,,1,0,
5531,2,1963,12,2025-12-02 09:41:22.430000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5532,2,1912,12,2025-12-02 09:41:29.316000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5533,2,2155,12,2025-12-02 09:41:37.686000,COLETADO,,GABINETE (IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5534,2,2091,12,2025-12-02 09:41:46.525000,COLETADO,,GABINETE (IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5535,2,2739,31,2025-12-02 09:41:49.067000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5536,2,1888,12,2025-12-02 09:41:53.789000,COLETADO,,LAB. B3 Eletrônica analógica e de Potência(BLOCO DE LABORATORIOS),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5538,2,1848,12,2025-12-02 09:42:21.264000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5539,2,2061,12,2025-12-02 09:42:27.639000,COLETADO,,GABINETE (IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5540,2,1995,12,2025-12-02 09:42:33.169000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5541,2,2051,12,2025-12-02 09:42:38,COLETADO,,GABINETE (IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5542,2,2204,12,2025-12-02 09:42:45.920000,COLETADO,,GABINETE (IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5543,2,2637,31,2025-12-02 09:42:54.179000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5544,2,1952,12,2025-12-02 09:42:53.320000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5545,2,2129,12,2025-12-02 09:42:59.258000,COLETADO,,GABINETE (IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5546,2,1947,12,2025-12-02 09:43:04.912000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5547,2,1973,12,2025-12-02 09:43:15.821000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5548,2,2646,31,2025-12-02 09:43:56.086000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5549,2,2366,31,2025-12-02 09:44:18.756000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5550,2,203,31,2025-12-02 09:44:41.026000,COLETADO,,SALA DE T.I.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5551,2,1932,12,2025-12-02 09:44:49.006000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5552,2,1822,12,2025-12-02 09:44:56.424000,COLETADO,,GABINETE (IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5553,2,10032,31,2025-12-02 09:45:00.396000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5554,2,1937,12,2025-12-02 09:45:04.927000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5555,2,7346,31,2025-12-02 09:45:14.280000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5556,2,1833,12,2025-12-02 09:45:12.584000,COLETADO,,BIBLIOTECA(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5557,2,237,31,2025-12-02 09:45:21.934000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5558,2,1839,12,2025-12-02 09:45:21.987000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5559,2,1814,12,2025-12-02 09:45:31.276000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5560,2,7313,31,2025-12-02 09:45:36.820000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5561,2,2199,12,2025-12-02 09:45:39.602000,COLETADO,,GABINETE (IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5562,2,2156,12,2025-12-02 09:45:49,COLETADO,,GABINETE (IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5563,2,1950,12,2025-12-02 09:45:58.745000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5564,2,9882,31,2025-12-02 09:47:09.064000,COLETADO,,MEZANINO AUDITORIO(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5565,2,1831,12,2025-12-02 09:47:17.627000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5566,2,9849,31,2025-12-02 09:47:22.904000,COLETADO,,SALA DE T.I.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5567,2,1849,12,2025-12-02 09:47:28.190000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5568,2,1974,12,2025-12-02 09:47:43.184000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5569,2,4078,31,2025-12-02 09:47:52.523000,COLETADO,,COORD. PEDAGOGICA(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5570,2,2168,12,2025-12-02 09:47:55.986000,COLETADO,,GABINETE (IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5571,2,1982,12,2025-12-02 09:48:02.950000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5572,2,1923,12,2025-12-02 09:48:16.558000,COLETADO,,BIBLIOTECA(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5573,2,1790,12,2025-12-02 09:48:22.838000,COLETADO,,BIBLIOTECA SUP.(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5574,2,2140,12,2025-12-02 09:48:33.528000,COLETADO,,GABINETE (IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5575,2,2644,31,2025-12-02 09:48:47.036000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5576,2,2005,12,2025-12-02 09:48:48.890000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5577,2,7275,16,2025-12-02 09:49:02.458000,COLETADO,,GABINETE (IFMT - PDL),HALL DE ENT. GABINETE,BOM,False,,,,,False,,,19,,,,,,,,,,1,0,
5581,2,2582,31,2025-12-02 09:49:45.107000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5582,2,2638,31,2025-12-02 09:50:04.941000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5585,2,9763,31,2025-12-02 09:50:21.286000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5587,2,2633,31,2025-12-02 09:50:45.575000,COLETADO,,SALA DOS PROFESSORES PREDIO SEDE(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5589,2,7323,31,2025-12-02 09:51:07.841000,COLETADO,,SALA DOS PROFESSORES PREDIO SEDE(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5591,2,2577,31,2025-12-02 09:51:31.329000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5593,2,10570,31,2025-12-02 09:51:49.946000,COLETADO,,DIRECAO GERAL(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5596,2,2734,31,2025-12-02 09:53:16.516000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5597,2,712,31,2025-12-02 09:53:25.223000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5598,2,2630,31,2025-12-02 09:53:50.326000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5602,2,2645,31,2025-12-02 09:55:21.828000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5603,2,609,31,2025-12-02 09:55:53.248000,COLETADO,,GABINETE (IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5605,2,2725,31,2025-12-02 09:56:21.893000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5606,2,,11,2025-12-02 09:56:44.580000,COLETADO,"Coleta por descrição: UNIDADE CENTRAL DE PROCESSAMENTO, CPU MARCA POSITIVO - ANAC",,Protocolo,BOM,False,,,,,True,"UNIDADE CENTRAL DE PROCESSAMENTO, CPU MARCA POSITIVO - ANAC",COLETA_POR_DESCRICAO,10,,,,,,,,,,1,0,
5607,2,2651,31,2025-12-02 09:57:13.654000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5578,2,7317,31,2025-12-02 09:49:06.328000,COLETADO,,ATENDIMENTO MULTI PROFI.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5579,2,399,12,2025-12-02 09:49:20.780000,COLETADO,,ALMOXARIFADO PDL - 1 SALA PREFEITURA(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5580,2,1670,12,2025-12-02 09:49:35.183000,COLETADO,,AUDITÓRIO(IFMT - PDL),AUDITÓRIO,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5583,2,8184,16,2025-12-02 09:50:04.197000,COLETADO,,HALL DE ENT. GABINETE(IFMT - PDL),HALL DE ENT. GABINETE,BOM,False,,,,,False,,,19,,,,,,,,,,1,0,
5584,2,9825,31,2025-12-02 09:50:14.312000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5586,2,2634,31,2025-12-02 09:50:39.079000,COLETADO,,SALA DOS PROFESSORES PREDIO SEDE(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5588,2,2579,31,2025-12-02 09:50:59.249000,COLETADO,,SALA DOS PROFESSORES PREDIO SEDE(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5590,2,2632,31,2025-12-02 09:51:20.470000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5592,2,7149,31,2025-12-02 09:51:42.475000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5594,2,2664,31,2025-12-02 09:52:15.211000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5595,2,2578,31,2025-12-02 09:52:48.665000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5599,2,2576,31,2025-12-02 09:53:55.960000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5600,2,236,31,2025-12-02 09:54:03.838000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5601,2,2585,31,2025-12-02 09:55:13.196000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5604,2,6333,31,2025-12-02 09:56:08.518000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5608,2,8449,31,2025-12-02 09:57:25.010000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5609,2,195,31,2025-12-02 09:57:33.215000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5610,2,2591,31,2025-12-02 09:57:40.387000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5611,2,8558,31,2025-12-02 09:57:50.354000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5612,2,8559,31,2025-12-02 09:58:14.822000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5613,2,7152,31,2025-12-02 09:58:27.929000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5614,2,2588,31,2025-12-02 09:58:50.385000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5615,2,9500,31,2025-12-02 09:59:25.704000,COLETADO,,MEZANINO AUDITORIO(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5616,2,8650,31,2025-12-02 09:59:32.485000,COLETADO,,MEZANINO AUDITORIO(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5617,2,2733,31,2025-12-02 09:59:51.698000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5618,2,,11,2025-12-02 10:00:18.197000,COLETADO,"Coleta por descrição: UNIDADE CENTRAL DE PROCESSAMENTO, CPU MARCA POSITIVO - ANAC",,Protocolo,BOM,False,,,,,True,"UNIDADE CENTRAL DE PROCESSAMENTO, CPU MARCA POSITIVO - ANAC",COLETA_POR_DESCRICAO,10,,,,,,,,,,1,0,
5619,2,2590,31,2025-12-02 10:00:32.755000,COLETADO,,SALA DOS COMPUTADORES(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5620,2,6337,31,2025-12-02 10:00:40.039000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5621,2,,11,2025-12-02 10:00:45.358000,COLETADO,"Coleta por descrição: UNIDADE CENTRAL DE PROCESSAMENTO, CPU MARCA POSITIVO - ANAC",,Protocolo,BOM,False,,,,,True,"UNIDADE CENTRAL DE PROCESSAMENTO, CPU MARCA POSITIVO - ANAC",COLETA_POR_DESCRICAO,10,,,,,,,,,,1,0,
5622,2,2649,31,2025-12-02 10:00:51.684000,COLETADO,,SALA DOS COMPUTADORES(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5623,2,9780,31,2025-12-02 10:01:01.480000,COLETADO,,MEZANINO AUDITORIO(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5624,2,9111,31,2025-12-02 10:01:12.012000,COLETADO,,Área Externa (IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5625,2,2593,31,2025-12-02 10:01:28.921000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5626,2,2655,31,2025-12-02 10:01:37.857000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5627,2,2732,31,2025-12-02 10:01:49.597000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5628,2,9469,11,2025-12-02 10:02:00.745000,COLETADO,,SALA DE AULA B8(IFMT - PDL),Protocolo,BOM,False,,,,,False,,,10,,,,,,,,,,1,0,
5629,2,10431,31,2025-12-02 10:02:03.106000,COLETADO,,MEZANINO AUDITORIO(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5630,2,10454,31,2025-12-02 10:02:11.667000,COLETADO,,MEZANINO AUDITORIO(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5631,2,2657,31,2025-12-02 10:02:23.914000,COLETADO,,SALA DE MUSICA(BLOCO DE LABORATORIOS),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5632,2,10655,11,2025-12-02 10:02:37.921000,COLETADO,,SALA DE T.I.(IFMT - PDL),Protocolo,BOM,False,,,,,False,,,10,,,,,,,,,,1,0,
5633,2,2595,31,2025-12-02 10:02:43.552000,COLETADO,,LABORATORIO DE ARTES(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5634,2,4075,31,2025-12-02 10:02:53.033000,COLETADO,,SALA DE MUSICA(BLOCO DE LABORATORIOS),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5635,2,8921,31,2025-12-02 10:03:03.450000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5636,2,10428,31,2025-12-02 10:03:10.749000,COLETADO,,SALA DE MUSICA(BLOCO DE LABORATORIOS),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5637,2,8926,11,2025-12-02 10:03:10.613000,COLETADO,,SALA DE T.I.(IFMT - PDL),Protocolo,BOM,False,,,,,False,,,10,,,,,,,,,,1,0,
5638,2,1321,11,2025-12-02 10:03:22.241000,COLETADO,,SALA DE AULA A4(IFMT - PDL),Protocolo,BOM,False,,,,,False,,,10,,,,,,,,,,1,0,
5639,2,7341,31,2025-12-02 10:03:27.646000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5640,2,10576,12,2025-12-02 10:03:29.785000,COLETADO,,COORD. CONTABILIDADE(IFMT - PDL),COORD. CONTABILIDADE,BOM,True,Item encontrado em sala diferente da registrada,,,,False,,,11,,,,,,,,,,1,0,
5641,2,616,31,2025-12-02 10:03:35.070000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5642,2,8794,11,2025-12-02 10:03:43.050000,COLETADO,,MEZANINO AUDITORIO(IFMT - PDL),Protocolo,BOM,False,,,,,False,,,10,,,,,,,,,,1,0,
5643,2,7150,31,2025-12-02 10:03:51.324000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5644,2,2653,31,2025-12-02 10:04:11.713000,COLETADO,,ALMOXARIFADO PDL - 1 SALA PREFEITURA(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5645,2,6330,31,2025-12-02 10:04:54.199000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5647,2,2594,31,2025-12-02 10:05:08.137000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5649,2,613,31,2025-12-02 10:05:32.374000,COLETADO,,SALA DE PROF.(IFMT - PDL),SALA DE PROF.,BOM,False,,,,,False,,,18,,,,,,,,,,1,0,
5650,2,9998,11,2025-12-02 10:05:53.443000,COLETADO,,SALA DE AULA B10(IFMT - PDL),Protocolo,BOM,False,,,,,False,,,10,,,,,,,,,,1,0,
5651,2,9997,11,2025-12-02 10:06:27.973000,COLETADO,,MEZANINO AUDITORIO(IFMT - PDL),Protocolo,BOM,False,,,,,False,,,10,,,,,,,,,,1,0,
